"Gbif_ID","Kingdom","Phylum","Class","Order","Family","Genus","Especies","Latitude","Longitude"
1208934764,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03791,-79.58376
1208934758,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03791,-79.58376
1208934802,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03791,-79.58376
1208934767,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03791,-79.58376
1208934813,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03791,-79.58376
1208934775,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03791,-79.58376
1208934748,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03791,-79.58376
1208934771,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03791,-79.58376
1208934791,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03791,-79.58376
1208934763,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03791,-79.58376
1208934815,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03791,-79.58376
1208934779,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03693,-79.57719
1208934795,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03693,-79.57719
1208934814,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03693,-79.57719
1208934776,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03693,-79.57719
1208934790,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.03693,-79.57719
1208888375,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1425,-79.71806
1208888374,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.1425,-79.71806
1206999169,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.3929,-77.8577
1203326289,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.739,-78.04
1195191606,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.23436,-76.5819
1195200269,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.23436,-76.5819
1195173782,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.23436,-76.5819
1181531717,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.95015,-78.4574
1181493538,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.95015,-78.4574
979431911,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979316245,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979474218,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979516402,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979404631,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979432890,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979313702,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979468841,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
1159724328,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979439175,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979438949,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979316801,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979309200,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979312604,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979439514,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
979539641,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.80259,-76.9891
590891024,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.29084,-79.205
829650521,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.29084,-79.205
1158406332,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.29084,-79.205
1151365845,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.32324,-78.9779
1151285165,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.32324,-78.9779
1151281236,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.32324,-78.9779
1158110285,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.32324,-78.9779
1150866220,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.32324,-78.9779
1153553159,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.08333,-79.75
1152678360,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.08333,-79.75
1153636355,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.08333,-79.75
1151512695,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.99953,-79.5532
938288991,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.99953,-79.5532
1147092745,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.02092,-77.7394
1147061994,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.85,-76.9
1122958303,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.0743,-79.65981
1039621427,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.33,-79.91
1039668032,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.33,-79.91
1039599691,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.33,-79.91
1039559294,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.33,-79.91
1039621834,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.75,-77.57
1039579691,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.75,-77.57
1039616536,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.2,-79.7
1039610222,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.15,-79.05
1039560768,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.7333,-76.95
1038715729,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.20378,-79.99077
948672252,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.44453,-77.9528
948687197,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.44453,-77.9528
948674801,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.44113,-77.994
948686488,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.44113,-77.994
938003996,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.05991,-77.719
896418682,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.18333,-79.83333
896419077,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.18333,-79.83333
896418801,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.18333,-79.83333
860899182,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.28592,-77.1437
860899207,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.28592,-77.1437
860899201,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.28592,-77.1437
860899193,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.28592,-77.1437
860899180,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.28592,-77.1437
860891189,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.24861,-75.685
860891222,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.24861,-75.685
860891175,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.24861,-75.685
860891179,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.24861,-75.685
860891194,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.24861,-75.685
860891147,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.24861,-75.685
857609232,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",6.031,-77.27054
857698596,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",6.031,-77.27054
857609024,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",6.031,-77.27054
857526370,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",6.031,-77.27054
857442448,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",6.031,-77.27054
857624262,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",6.031,-77.27054
857751331,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",6.031,-77.27054
857442574,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",6.031,-77.27054
857698623,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",6.031,-77.27054
857654682,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",6.031,-77.27054
857751239,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",6.031,-77.27054
857609207,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",2.5333,-76.95
857751322,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",2.5333,-76.95
857617825,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",2.5333,-76.95
857442559,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",2.5333,-76.95
857698673,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",2.5333,-76.95
857656043,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.083,-75.5
857751257,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.083,-75.5
857609063,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.083,-75.5
857620593,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.083,-75.5
857442470,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.083,-75.5
857698610,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.083,-75.5
857617502,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.1333,-76.9833
857751251,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.1333,-76.9833
857442460,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.1333,-76.9833
857655206,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.1333,-76.9833
857698643,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.1333,-76.9833
857609043,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.1333,-76.9833
857608992,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.6166,-76.9667
857609004,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.6166,-76.9667
857698604,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.6166,-76.9667
857751227,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.6166,-76.9667
857698594,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.6166,-76.9667
857526331,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.6166,-76.9667
857654946,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.6166,-76.9667
857751221,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.6166,-76.9667
857526346,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.6166,-76.9667
857442438,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.6166,-76.9667
857442429,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.6166,-76.9667
857442568,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.25824,-76.52686
857609222,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.25824,-76.52686
857676444,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.25824,-76.52686
857526435,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.25824,-76.52686
857442482,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.29242,-76.52389
857676398,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.29242,-76.52389
857609076,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.29242,-76.52389
857620194,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.29242,-76.52389
857442556,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",4.35,-76.6167
857609203,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",4.35,-76.6167
857526428,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",4.35,-76.6167
857676119,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",4.35,-76.6167
857617482,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.8256,-76.5253
857609055,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.8256,-76.5253
857675196,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.8256,-76.5253
857442466,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.8256,-76.5253
857609020,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.89699,-77.02019
857675164,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.89699,-77.02019
857442446,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.89699,-77.02019
857526364,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.89699,-77.02019
857442484,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.76667,-77.10833
857526381,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.76667,-77.10833
857609083,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.76667,-77.10833
857674984,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.76667,-77.10833
857442539,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.74346,-77.03149
857674869,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.74346,-77.03149
857526423,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.74346,-77.03149
857609169,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.74346,-77.03149
857609199,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.8927,-76.4975
857674400,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.8927,-76.4975
857526434,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.8927,-76.4975
857442553,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.8927,-76.4975
857526432,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.52123,-76.5858
857442562,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.52123,-76.5858
857609212,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.52123,-76.5858
857674094,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",3.52123,-76.5858
857442454,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.34333,-76.2167
857526385,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.34333,-76.2167
857671764,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.34333,-76.2167
857609034,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.34333,-76.2167
857526390,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.3666,-75.6833
857609037,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.3666,-75.6833
857671397,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.3666,-75.6833
857442456,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.3666,-75.6833
857651404,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",2.51901,-76.91495
857651398,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",2.51901,-76.91495
857442493,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.21861,-75.43333
857646560,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.21861,-75.43333
857526397,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.21861,-75.43333
857609095,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.21861,-75.43333
857609091,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.74772,-75.3146
857526392,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.74772,-75.3146
857442490,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.74772,-75.3146
857645688,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",5.74772,-75.3146
857642987,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.66667,-77.09312
857442533,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.66667,-77.09312
857442535,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.66667,-77.09312
857609159,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.66667,-77.09312
857526425,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.66667,-77.09312
857526422,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.66667,-77.09312
857609162,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.66667,-77.09312
857526420,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.66667,-77.09312
857442531,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.66667,-77.09312
857609156,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.66667,-77.09312
857442551,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.30507,-75.60823
857640184,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.30507,-75.60823
857526426,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.30507,-75.60823
857609194,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.30507,-75.60823
857638995,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",2.58779,-77.89165
857442426,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",2.58779,-77.89165
857608988,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",2.58779,-77.89165
857627402,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",2.58779,-77.89165
830322198,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.548,-79.656
829651085,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.49524,-76.8528
829650734,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.49524,-76.8528
829288837,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.19962,-78.1177
829282919,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.34,-79.78
768980756,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",6.06667,-77.38333
768019304,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9,-80
768020120,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9,-80
768020133,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9,-80
768019301,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.01667,-79.61667
768019294,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.16667,-79.8
730248733,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",7.18,-75.77
730246072,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",6.09,-75.64
699435843,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.0675,-79.63694
686329622,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.0675,-79.63694
295099236,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",8.80705,-78.2
70300163,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.3875,-79.3432
1231432672,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.3875,-79.3432
1231432740,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.3875,-79.3432
70300700,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.3875,-79.3432
70300735,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.3875,-79.3432
1231432613,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.3875,-79.3432
70273069,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.14986,-79.76667
1231432512,"Animalia","Chordata","Aves","Passeriformes","Pipridae","Manacus","Manacus vitellinus",9.14986,-79.76667
